employee_id,first_name,last_name,email,birthdate,age,gender,race,marital_status,state,start_date,exit_date,employee_status,employment_type,employee_classification_type,termination_type,title,department,payzone,performance_score,current_rating
2676,Bryson,Giles,bryson.giles@bilearner.com,8/1/1972,53,Male,Asian,Single,AL,3/20/2019,9/23/2020,Voluntarily Terminated,Part-Time,Part-Time,Resignation,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,2
2677,Demarcus,Small,demarcus.small@bilearner.com,10/13/1990,34,Male,Hispanic,Divorced,TN,3/16/2019,1/8/2022,Voluntarily Terminated,Contract,Full-Time,Resignation,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,1
2678,Presley,Dodson,presley.dodson@bilearner.com,5/1/1966,59,Male,White,Single,ID,5/30/2021,NULL,Active,Full-Time,Full-Time,NULL,Area Sales Manager,Sales,Zone C,Exceeds,5
2679,Christine,Giles,christine.giles@bilearner.com,10/20/1951,73,Male,Hispanic,Divorced,ID,11/17/2022,NULL,Active,Contract,Part-Time,NULL,Area Sales Manager,Sales,Zone A,Exceeds,5
2680,Jasmine,Rogers,jasmine.rogers@bilearner.com,1/24/1948,77,Male,Black,Single,ID,12/25/2020,10/4/2021,Involuntarily Terminated,Contract,Full-Time,Involuntary,Area Sales Manager,Sales,Zone A,Performance Improvement Plan,2
2681,Jaime,Greer,jaime.greer@bilearner.com,2/4/1984,41,Male,Black,Married,ID,6/16/2020,8/13/2021,Involuntarily Terminated,Part-Time,Part-Time,Involuntary,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,1
2682,Keagan,Hutchinson,keagan.hutchinson@bilearner.com,6/5/1976,49,Male,Asian,Widowed,NY,7/28/2020,NULL,Active,Contract,Temporary,NULL,Area Sales Manager,Sales,Zone A,Performance Improvement Plan,2
2683,Charlize,Ballard,charlize.ballard@bilearner.com,10/14/1952,72,Female,Other,Divorced,WA,12/31/2021,NULL,Active,Contract,Temporary,NULL,Area Sales Manager,Sales,Zone A,Fully Meets,4
2684,Kendrick,Pollard,kendrick.pollard@bilearner.com,10/7/1983,41,Female,White,Widowed,MA,2/7/2022,3/2/2023,Retired,Full-Time,Full-Time,Retirement,Administrative Assistant,Administration,Zone C,Exceeds,5
2685,Meadow,Reed,meadow.reed@bilearner.com,8/8/1964,61,Female,Black,Divorced,MA,11/23/2021,3/29/2022,Voluntarily Terminated,Full-Time,Temporary,Resignation,Administrative Assistant,Administration,Zone B,Performance Improvement Plan,2
2686,Ryker,Hopkins,ryker.hopkins@bilearner.com,5/9/1955,70,Male,Other,Single,MA,8/15/2021,NULL,Active,Contract,Part-Time,NULL,Area Sales Manager,Sales,Zone C,Fully Meets,4
2687,Bruno,Ashley,bruno.ashley@bilearner.com,3/16/1945,80,Male,White,Single,AZ,6/21/2021,NULL,Active,Part-Time,Part-Time,NULL,Area Sales Manager,Sales,Zone A,Performance Improvement Plan,2
2688,Luciana,Steele,luciana.steele@bilearner.com,2/9/1967,58,Male,Black,Married,AZ,2/13/2021,NULL,Active,Contract,Full-Time,NULL,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,1
2689,Johnathon,Serrano,johnathon.serrano@bilearner.com,5/9/1954,71,Male,Other,Single,AZ,12/28/2020,NULL,Active,Part-Time,Part-Time,NULL,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,1
2690,Joaquin,Cuevas,joaquin.cuevas@bilearner.com,4/14/1997,28,Male,Black,Married,AZ,4/12/2022,9/2/2022,Involuntarily Terminated,Part-Time,Part-Time,Involuntary,Area Sales Manager,Sales,Zone B,Fully Meets,4
2691,Soren,Downs,soren.downs@bilearner.com,11/29/1972,52,Male,Black,Widowed,AL,1/2/2019,NULL,Active,Part-Time,Part-Time,NULL,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,1
2692,Ralph,Stone,ralph.stone@bilearner.com,11/22/1997,27,Male,White,Widowed,TN,8/1/2020,10/1/2022,Voluntarily Terminated,Full-Time,Full-Time,Voluntary,Area Sales Manager,Sales,Zone A,Fully Meets,4
2693,Malcolm,Rivas,malcolm.rivas@bilearner.com,9/26/1987,37,Male,White,Married,TN,10/14/2020,NULL,Active,Part-Time,Temporary,NULL,Area Sales Manager,Sales,Zone C,Fully Meets,4
2694,Adam,Beltran,adam.beltran@bilearner.com,12/15/1980,44,Male,Black,Widowed,ID,5/26/2023,7/14/2023,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Area Sales Manager,Sales,Zone C,Fully Meets,4
2695,Isis,Ortega,isis.ortega@bilearner.com,10/24/1960,64,Male,Other,Married,ID,8/26/2021,11/25/2022,Retired,Full-Time,Temporary,Retirement,Area Sales Manager,Sales,Zone A,Performance Improvement Plan,2
2696,Meadow,Delgado,meadow.delgado@bilearner.com,3/9/1953,72,Male,Other,Married,ID,11/20/2022,2/8/2023,Retired,Contract,Temporary,Retirement,Area Sales Manager,Sales,Zone A,Fully Meets,4
2697,Benjamin,Goodman,benjamin.goodman@bilearner.com,2/8/1964,61,Male,White,Married,NY,2/22/2020,NULL,Active,Full-Time,Full-Time,NULL,Area Sales Manager,Sales,Zone A,Performance Improvement Plan,1
2698,Jaycee,Alexander,jaycee.alexander@bilearner.com,2/1/1969,56,Male,Hispanic,Single,NY,4/4/2021,NULL,Active,Contract,Full-Time,NULL,Area Sales Manager,Sales,Zone B,Fully Meets,4
2699,Cannon,Gray,cannon.gray@bilearner.com,8/24/1985,39,Female,Other,Married,WA,8/5/2023,NULL,Active,Contract,Temporary,NULL,Area Sales Manager,Sales,Zone C,Exceeds,5
2700,Brynn,Kennedy,brynn.kennedy@bilearner.com,9/1/1992,32,Female,Other,Single,MA,1/10/2023,8/6/2023,Voluntarily Terminated,Full-Time,Temporary,Resignation,Administrative Assistant,Administration,Zone B,Fully Meets,4
2701,Branden,Ali,branden.ali@bilearner.com,9/6/1959,65,Female,Black,Married,MA,4/19/2019,NULL,Active,Contract,Full-Time,NULL,Administrative Assistant,Administration,Zone A,Exceeds,5
2702,Sophie,Carrillo,sophie.carrillo@bilearner.com,9/18/1962,62,Male,Asian,Married,MA,10/2/2019,NULL,Active,Contract,Full-Time,NULL,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,2
2703,Saul,Shaw,saul.shaw@bilearner.com,4/7/1986,39,Male,Other,Single,AZ,11/14/2018,NULL,Active,Full-Time,Full-Time,NULL,Area Sales Manager,Sales,Zone A,Exceeds,5
2704,Isla,Mcdaniel,isla.mcdaniel@bilearner.com,7/30/1998,27,Male,Black,Widowed,AZ,1/27/2020,6/19/2022,Voluntarily Terminated,Part-Time,Part-Time,Voluntary,Area Sales Manager,Sales,Zone A,Fully Meets,4
2705,Lea,Cantu,lea.cantu@bilearner.com,10/24/2000,24,Female,Hispanic,Divorced,AZ,11/4/2018,NULL,Active,Full-Time,Temporary,NULL,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,2
2706,Yadiel,Riggs,yadiel.riggs@bilearner.com,9/24/1975,49,Male,Asian,Widowed,NC,12/13/2018,1/13/2019,Involuntarily Terminated,Part-Time,Part-Time,Involuntary,Area Sales Manager,Sales,Zone A,Performance Improvement Plan,2
2707,Annalise,Olsen,annalise.olsen@bilearner.com,8/20/1992,32,Male,White,Married,AL,11/28/2022,NULL,Active,Full-Time,Full-Time,NULL,Area Sales Manager,Sales,Zone B,Fully Meets,4
2708,Theodore,Castro,theodore.castro@bilearner.com,7/31/1965,60,Male,Asian,Married,TN,6/8/2022,8/7/2022,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,2
2709,Emily,Freeman,emily.freeman@bilearner.com,1/28/1985,40,Male,Asian,Married,ID,4/3/2022,NULL,Active,Full-Time,Full-Time,NULL,Area Sales Manager,Sales,Zone A,Performance Improvement Plan,2
2710,Madyson,Yates,madyson.yates@bilearner.com,4/14/1994,31,Male,Black,Single,ID,2/28/2022,NULL,Active,Part-Time,Part-Time,NULL,Area Sales Manager,Sales,Zone C,Exceeds,5
2711,Rachel,Bowers,rachel.bowers@bilearner.com,6/9/1973,52,Male,Black,Divorced,ID,8/19/2021,NULL,Active,Contract,Temporary,NULL,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,2
2712,Helen,Humphrey,helen.humphrey@bilearner.com,7/8/1992,33,Male,Other,Married,NY,8/19/2018,NULL,Active,Full-Time,Full-Time,NULL,Area Sales Manager,Sales,Zone A,Performance Improvement Plan,1
2713,Abagail,Villanueva,abagail.villanueva@bilearner.com,2/9/1997,28,Male,Black,Married,NY,10/15/2019,NULL,Active,Full-Time,Full-Time,NULL,Area Sales Manager,Sales,Zone A,Exceeds,5
2714,Julie,Lloyd,julie.lloyd@bilearner.com,7/11/1972,53,Male,Asian,Widowed,WA,2/23/2023,4/20/2023,Voluntarily Terminated,Part-Time,Temporary,Resignation,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,1
2715,Alejandro,Wilkinson,alejandro.wilkinson@bilearner.com,8/18/1995,29,Female,Asian,Divorced,WA,2/1/2023,NULL,Active,Full-Time,Temporary,NULL,Area Sales Manager,Sales,Zone B,Fully Meets,4
2716,Yadiel,Mata,yadiel.mata@bilearner.com,12/21/1969,55,Female,Asian,Widowed,MA,5/7/2023,NULL,Active,Contract,Temporary,NULL,Administrative Assistant,Administration,Zone A,Performance Improvement Plan,2
2717,Colt,Sutton,colt.sutton@bilearner.com,11/5/1995,29,Male,Black,Divorced,MA,5/26/2020,NULL,Active,Full-Time,Temporary,NULL,Area Sales Manager,Sales,Zone A,Performance Improvement Plan,1
2718,Madalyn,Prince,madalyn.prince@bilearner.com,1/26/1999,26,Male,Other,Married,AZ,2/9/2022,NULL,Active,Part-Time,Part-Time,NULL,Area Sales Manager,Sales,Zone A,Exceeds,5
2719,Clara,Stewart,clara.stewart@bilearner.com,2/11/1996,29,Male,Hispanic,Divorced,AZ,6/20/2022,3/23/2023,Voluntarily Terminated,Contract,Temporary,Voluntary,Area Sales Manager,Sales,Zone C,Fully Meets,4
2720,Cheyenne,Herman,cheyenne.herman@bilearner.com,8/13/1994,30,Female,Asian,Widowed,NC,1/8/2022,9/3/2022,Retired,Contract,Temporary,Retirement,Area Sales Manager,Sales,Zone A,Fully Meets,4
2721,Emerson,Zavala,emerson.zavala@bilearner.com,11/15/1981,43,Male,Hispanic,Married,NC,3/1/2020,NULL,Active,Full-Time,Full-Time,NULL,Area Sales Manager,Sales,Zone A,Fully Meets,4
2722,Sawyer,Oneal,sawyer.oneal@bilearner.com,12/2/1979,45,Male,White,Single,AL,10/5/2020,NULL,Active,Contract,Temporary,NULL,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,2
2723,Kyleigh,Mathis,kyleigh.mathis@bilearner.com,3/17/1975,50,Male,White,Widowed,TN,5/12/2021,7/1/2022,Voluntarily Terminated,Part-Time,Temporary,Voluntary,Area Sales Manager,Sales,Zone C,Performance Improvement Plan,2
2724,Maximus,Mcdowell,maximus.mcdowell@bilearner.com,1/15/1943,82,Male,Other,Divorced,ID,1/1/2023,7/5/2023,Involuntarily Terminated,Part-Time,Temporary,Involuntary,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,1
2725,Dean,Little,dean.little@bilearner.com,7/21/1969,56,Male,White,Single,ID,11/18/2019,NULL,Active,Contract,Full-Time,NULL,Area Sales Manager,Sales,Zone B,Fully Meets,4
2726,Martin,Herrera,martin.herrera@bilearner.com,2/23/1971,54,Male,Asian,Single,NY,5/12/2021,11/7/2021,Retired,Contract,Full-Time,Retirement,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,2
2727,Uriah,Briggs,uriah.briggs@bilearner.com,10/12/1984,40,Male,White,Divorced,NY,2/14/2020,12/21/2021,Voluntarily Terminated,Contract,Full-Time,Resignation,Area Sales Manager,Sales,Zone C,Exceeds,5
2728,Kianna,Little,kianna.little@bilearner.com,9/7/1956,68,Male,Hispanic,Single,WA,5/8/2020,3/28/2023,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,2
2729,David,Kirk,david.kirk@bilearner.com,3/10/1948,77,Female,Hispanic,Divorced,WA,12/10/2018,NULL,Active,Part-Time,Part-Time,NULL,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,2
2730,Alexandra,Bryant,alexandra.bryant@bilearner.com,7/28/1967,58,Female,Hispanic,Single,VT,12/8/2021,NULL,Active,Contract,Part-Time,NULL,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,2
2731,Denzel,Jensen,denzel.jensen@bilearner.com,12/30/1949,75,Female,Other,Married,MA,1/31/2019,NULL,Active,Part-Time,Part-Time,NULL,Administrative Assistant,Administration,Zone C,Performance Improvement Plan,1
2732,Fletcher,Maxwell,fletcher.maxwell@bilearner.com,4/7/1989,36,Male,Black,Single,ME,8/31/2022,4/27/2023,Retired,Contract,Full-Time,Retirement,Area Sales Manager,Sales,Zone A,Performance Improvement Plan,2
2733,Davian,Davis,davian.davis@bilearner.com,1/5/1996,29,Male,Black,Single,AZ,2/1/2022,NULL,Active,Contract,Temporary,NULL,Area Sales Manager,Sales,Zone A,Exceeds,5
2734,Maxim,Mooney,maxim.mooney@bilearner.com,12/3/1948,76,Female,Black,Married,AZ,12/2/2020,NULL,Active,Contract,Part-Time,NULL,Area Sales Manager,Sales,Zone C,Fully Meets,4
2735,Santiago,Rosales,santiago.rosales@bilearner.com,4/10/2001,24,Female,Asian,Single,NC,10/16/2020,NULL,Active,Contract,Part-Time,NULL,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,2
2736,Zara,Werner,zara.werner@bilearner.com,2/13/1963,62,Male,Other,Married,AL,5/27/2020,NULL,Active,Contract,Full-Time,NULL,Area Sales Manager,Sales,Zone A,Exceeds,5
2737,Darian,Hansen,darian.hansen@bilearner.com,5/26/1972,53,Male,Black,Married,UT,8/20/2021,10/9/2021,Retired,Full-Time,Temporary,Retirement,Area Sales Manager,Sales,Zone C,Fully Meets,4
2738,Kaeden,Branch,kaeden.branch@bilearner.com,9/23/1957,67,Male,Hispanic,Married,TN,2/7/2019,3/25/2019,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Area Sales Manager,Sales,Zone C,Exceeds,5
2739,Gabriel,Swanson,gabriel.swanson@bilearner.com,9/21/1944,80,Male,Black,Single,ID,2/18/2021,11/26/2021,Voluntarily Terminated,Contract,Part-Time,Resignation,Area Sales Manager,Sales,Zone A,Fully Meets,4
2740,Madyson,Chapman,madyson.chapman@bilearner.com,9/25/1983,41,Male,Black,Single,ID,12/2/2022,NULL,Active,Full-Time,Full-Time,NULL,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,1
2741,Kellen,Hill,kellen.hill@bilearner.com,10/27/1974,50,Male,Asian,Divorced,NY,7/29/2021,5/5/2022,Voluntarily Terminated,Full-Time,Full-Time,Resignation,Area Sales Manager,Sales,Zone A,Fully Meets,4
2742,Samir,Gray,samir.gray@bilearner.com,10/9/1991,33,Male,Asian,Married,NH,4/23/2022,12/16/2022,Retired,Full-Time,Full-Time,Retirement,Area Sales Manager,Sales,Zone B,Performance Improvement Plan,2
2743,Stephanie,Hampton,stephanie.hampton@bilearner.com,1/28/1982,43,Male,Black,Married,WA,7/31/2021,4/7/2022,Voluntarily Terminated,Full-Time,Temporary,Voluntary,Area Sales Manager,Sales,Zone B,Fully Meets,4
2744,Walter,Mayo,walter.mayo@bilearner.com,7/21/1954,71,Female,Asian,Married,VT,6/12/2020,NULL,Active,Contract,Full-Time,NULL,Area Sales Manager,Sales,Zone C,Fully Meets,4
2745,Harley,Greer,harley.greer@bilearner.com,4/29/2001,24,Female,Hispanic,Divorced,VA,1/25/2019,NULL,Active,Contract,Part-Time,NULL,Area Sales Manager,Sales,Zone B,Exceeds,5
2746,Misael,Pratt,misael.pratt@bilearner.com,5/17/1977,48,Female,Hispanic,Widowed,MA,10/24/2020,4/8/2023,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Administrative Assistant,Administration,Zone A,Exceeds,5
2747,Sneha,Jhaveri,sneha.jhaveri@bilearner.com,11/23/1960,64,Female,Hispanic,Married,MA,8/18/2018,2/28/2019,Voluntarily Terminated,Part-Time,Part-Time,Voluntary,Production Technician I,Production & Operations,Zone B,Fully Meets,4
2748,Melinda,Saar-Beckles,melinda.saar-beckles@bilearner.com,6/15/1964,61,Female,Hispanic,Widowed,MA,7/11/2022,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone C,Performance Improvement Plan,1
2749,Elizabeth,Meads,elizabeth.meads@bilearner.com,4/8/1949,76,Female,Black,Widowed,MA,11/15/2018,11/19/2018,Retired,Full-Time,Full-Time,Retirement,Production Technician I,Production & Operations,Zone B,Exceeds,5
2750,Patrick,Moran,patrick.moran@bilearner.com,4/3/1949,76,Male,Asian,Divorced,MA,6/4/2022,NULL,Active,Full-Time,Full-Time,NULL,Production Technician II,Production & Operations,Zone B,Fully Meets,4
2751,Mathew,Linden,mathew.linden@bilearner.com,4/15/1967,58,Male,Black,Single,MA,10/27/2018,7/10/2019,Retired,Full-Time,Full-Time,Retirement,Production Technician II,Production & Operations,Zone B,Exceeds,5
2752,Adeel,Osturnka,adeel.osturnka@bilearner.com,5/28/1976,49,Male,Hispanic,Divorced,MA,10/21/2022,5/9/2023,Involuntarily Terminated,Part-Time,Temporary,Involuntary,Production Technician I,Production & Operations,Zone A,Fully Meets,4
2753,Lisa,Cornett,lisa.cornett@bilearner.com,6/11/1984,41,Female,Black,Widowed,MA,1/13/2023,5/24/2023,Voluntarily Terminated,Contract,Part-Time,Voluntary,Production Technician I,Production & Operations,Zone B,Fully Meets,4
2754,Louis,Punjabhi,louis.punjabhi@bilearner.com,5/5/1977,48,Male,Other,Married,MA,4/5/2020,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone C,Performance Improvement Plan,2
2755,Michael,Carey,michael.carey@bilearner.com,11/20/1955,69,Male,Other,Single,MA,5/26/2022,NULL,Active,Contract,Temporary,NULL,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,2
2756,Earnest,Hankard,earnest.hankard@bilearner.com,7/21/1986,39,Male,White,Divorced,MA,5/5/2021,NULL,Active,Part-Time,Part-Time,NULL,Production Technician II,Production & Operations,Zone A,Performance Improvement Plan,2
2757,Kimberly,Beak,kimberly.beak@bilearner.com,1/19/1948,77,Female,Hispanic,Divorced,MA,7/1/2023,8/4/2023,Retired,Part-Time,Part-Time,Retirement,Production Technician II,Production & Operations,Zone C,Performance Improvement Plan,2
2758,Jonathan R,LeBel,jonathan r.lebel@bilearner.com,2/12/1946,79,Male,Other,Divorced,MA,12/20/2018,6/13/2023,Involuntarily Terminated,Part-Time,Part-Time,Involuntary,Production Technician I,Production & Operations,Zone A,Performance Improvement Plan,2
2759,Rick,Stoica,rick.stoica@bilearner.com,5/4/1989,36,Male,White,Divorced,MA,8/26/2018,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,2
2760,Adil,Sahoo,adil.sahoo@bilearner.com,7/20/1969,56,Male,Other,Single,MA,12/6/2020,8/26/2022,Voluntarily Terminated,Part-Time,Temporary,Voluntary,Production Technician II,Production & Operations,Zone B,Performance Improvement Plan,2
2761,Barbara,Gaul,barbara.gaul@bilearner.com,2/7/1997,28,Female,Asian,Married,MA,12/13/2021,6/11/2022,Voluntarily Terminated,Contract,Temporary,Resignation,Production Technician I,Production & Operations,Zone C,Fully Meets,4
2762,Carla,Demita,carla.demita@bilearner.com,12/9/1944,80,Female,Asian,Single,MA,6/27/2021,1/2/2022,Voluntarily Terminated,Part-Time,Temporary,Resignation,Production Technician II,Production & Operations,Zone A,Fully Meets,4
2763,Paula,Gross,paula.gross@bilearner.com,5/18/1991,34,Female,Hispanic,Single,MA,10/19/2019,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone C,Performance Improvement Plan,2
2764,Francesco A,Barone,francesco a.barone@bilearner.com,3/24/1993,32,Male,Black,Single,MA,11/26/2022,1/13/2023,Involuntarily Terminated,Part-Time,Part-Time,Involuntary,Production Technician I,Production & Operations,Zone C,Performance Improvement Plan,2
2765,Rex,England,rex.england@bilearner.com,7/9/1967,58,Male,Black,Widowed,MA,8/19/2019,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone C,Fully Meets,4
2766,Trina,Hendrickson,trina.hendrickson@bilearner.com,6/28/1957,68,Female,Hispanic,Married,MA,8/22/2018,4/14/2022,Involuntarily Terminated,Part-Time,Part-Time,Involuntary,Production Technician II,Production & Operations,Zone A,Performance Improvement Plan,2
2767,Colleen,Volk,colleen.volk@bilearner.com,1/15/1949,76,Female,Asian,Divorced,MA,5/4/2022,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone A,Performance Improvement Plan,2
2768,Jean,Engdahl,jean.engdahl@bilearner.com,2/20/1981,44,Male,Asian,Married,MA,6/12/2022,NULL,Active,Part-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,2
2769,Paris,Blake,paris.blake@bilearner.com,8/31/1950,74,Male,Other,Widowed,MA,11/8/2018,NULL,Active,Contract,Part-Time,NULL,Production Technician I,Production & Operations,Zone A,Fully Meets,4
2770,Neveah,Bird,neveah.bird@bilearner.com,11/19/1945,79,Male,Black,Divorced,MA,7/5/2021,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone A,Exceeds,5
2771,Tia,Potter,tia.potter@bilearner.com,3/10/1950,75,Male,Other,Divorced,MA,7/8/2020,9/24/2021,Retired,Full-Time,Temporary,Retirement,Production Technician I,Production & Operations,Zone A,Exceeds,5
2772,Alexandra,Bean,alexandra.bean@bilearner.com,4/15/1973,52,Male,Other,Married,MA,3/13/2020,NULL,Active,Full-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone A,Performance Improvement Plan,1
2773,Tony,Grimes,tony.grimes@bilearner.com,6/20/1964,61,Male,White,Widowed,MA,12/28/2022,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,2
2774,Macy,Nielsen,macy.nielsen@bilearner.com,6/5/1993,32,Male,Other,Divorced,MA,3/17/2020,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone B,Exceeds,5
2775,Toby,Yates,toby.yates@bilearner.com,2/19/1966,59,Female,White,Single,MA,1/7/2023,NULL,Active,Part-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,2
2776,Karlee,Davies,karlee.davies@bilearner.com,2/6/1975,50,Male,White,Single,MA,12/22/2021,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone B,Fully Meets,4
2777,Hector,Escobar,hector.escobar@bilearner.com,7/31/1944,81,Male,Hispanic,Single,MA,4/29/2020,11/22/2022,Voluntarily Terminated,Part-Time,Part-Time,Voluntary,Production Technician I,Production & Operations,Zone B,Exceeds,5
